2924;Madrid;888.83;Pendiente;EXTRA_CAMPO
2925;Alicante;1577.6;Cancelado
2926;Segovia;727.79;En_Ruta
2927;Alicante;3825.28;Cancelado
2928;Badalona;1450.62;En_Almacén
2929;Toledo;3527.57;Cancelado
2930;Alicante;271.94;En_Ruta
2931;Jaén;486.87;Entregado
2932;Sabadell;4953.42;Devuelto
2933;Gijón;3052.39;Cancelado
2934;Toledo;2818.6;Devuelto
2935;Sevilla;1834.66;Entregado
2936;Albacete;242.09;Devuelto
2937;Murcia;1583.54;Retrasado
2938;Móstoles;4134.74;Cancelado
2939;Cuenca;1132.82;Devuelto
2940;Elche;3774.14;Entregado
2941;Ávila;696.84;Devuelto
2942;Albacete;4780.21;Devuelto
2943;Burgos;1837.87;Cancelado
2944;Segovia;2419.14;Retrasado
2945;Logroño;2176.11;Cancelado
2946;Ávila;1008.8;Devuelto
2947;Zaragoza;1752.57;Devuelto
2948;Fuenlabrada;3954.9;En_Almacén
2949;Móstoles;1741.82;Cancelado
2950;Mérida;2364.76;En_Ruta
2951;Santa_Cruz;2409.81;Retrasado
2952;Vitoria;4333.14;Entregado
2953;Leganés;3852.69;Pendiente
2954;Almería;1442.68;En_Almacén
2955;Elche;2375.71;Devuelto
2956;Bilbao;2418.4;Retrasado
2957;Leganés;4268.4;En_Almacén
2958;Vitoria;4770.63;Devuelto
2959;Albacete;2566.45;En_Almacén
2960;Pamplona;803.89;Entregado
2961;Terrassa;1374.89;Pendiente
2962;Valencia;2850.07;Pendiente
2963;León;1055.27;En_Almacén
2964;Burgos;3436.6;En_Ruta
2965;Vitoria;4304.74;Pendiente
;;3478.71;Devuelto
2967;Jerez;1655.21;Retrasado
2968;Oviedo;656.69;Pendiente
2969;Logroño;2800.54;Retrasado
2970;Badalona;967.89;Entregado
2971;Cádiz;3176.58;Cancelado
2972;Málaga;1636.89;Entregado
2973;Segovia;1612.81;Pendiente
2974;Las_Palmas;1966.65;Entregado
2975;Gijón;1388.1;En_Almacén
2976;Jaén;4192.85;En_Almacén
2977;Cádiz;803.75;Pendiente
2978;Las_Palmas;2108.39;Retrasado
2979;Huelva;4605.64;Cancelado
2980;Gijón;4869.36;Cancelado
2981;Alicante;3657.45;Cancelado
2982;Valladolid;2990.18;Devuelto
2983;Vitoria;1372.28;Cancelado
2984;Palma;638.25;En_Almacén
;;1341.13;Devuelto
2986;Santander;3902.94;En_Almacén
2987;Jaén;2775.79;Cancelado
2988;Sabadell;695.9;En_Almacén
2989;Palma;3544.91;Pendiente
2990;Elche;4422.09;Pendiente
2991;Mérida;1677.15;Cancelado
2992;Madrid;143.91;Pendiente
2993;Leganés;3168.31;Cancelado
2994;Barcelona;1192.34;Pendiente
2995;Bilbao;871.63;Pendiente
2996;;3806.48;En_Almacén
2997;Granada;21.06;Retrasado
2998;Jaén;289.15;En_Ruta
2999;Ourense;4713.06;Devuelto
3000;Santa_Cruz;ERROR_PESO;Devuelto
3001;Bilbao;2605.46;Cancelado
3002;Salamanca;1037.63;En_Almacén
3003;Hospitalet;567.39;Pendiente
3004;;259.89;Pendiente
3005;Barcelona;---;Retrasado
3006;Tarragona;527.11;En_Ruta
3007;Lleida;4082.35;Retrasado
3008;Fuenlabrada;4821.56;Pendiente
3009;Sabadell;2864.61;Devuelto
3010;Granada;1281.64;Devuelto
3011;Toledo;3602.34;Retrasado
3012;Oviedo;865.64;Cancelado
3013;Logroño;3342.82;Devuelto
3014;Lleida;4003.54;Pendiente
3015;Badajoz;1511.63;Devuelto
3016;Granada;700.31;Cancelado
3017;Almería;3444.96;Pendiente
3018;Zaragoza;3013.6;Retrasado
3019;Valencia;3075.31;Retrasado
3020;Córdoba;2607.39;En_Almacén
3021;Oviedo;2284.68;En_Almacén
3022;Almería;1508.07;En_Ruta
3023;Murcia;4539.77;Devuelto
3024;Lugo;4783.99;En_Almacén
3025;Gijón;4935.64;En_Ruta
3026;Valladolid;ERROR_PESO;Devuelto
3027;Gijón;2031.66;Pendiente
3028;Badajoz;1432.26;Retrasado
3029;Badalona;760.15;Retrasado
3030;Granada;1433.63;Devuelto
3031;Móstoles;832.3;Retrasado
3032;Santander;1232.79;En_Almacén
3033;Murcia;3538.25;Pendiente
3034;Fuenlabrada;3473.22;En_Almacén
3035;Ourense;869.34;Devuelto
3036;Jaén;2243.31;Retrasado
3037;Murcia;2434.84;Pendiente
3038;Vigo;3098.07;En_Ruta
3039;Almería;1019.15;Pendiente
3040;Santander;2454.56;En_Almacén
3041;Santander;54.1;Retrasado
3042;Bilbao;2637.71;Retrasado
3043;Huelva;3577.04;Devuelto
3044;Almería;1648.38;Entregado
3045;Valladolid;207.13;Retrasado
3046;Gijón;2512.98;En_Almacén
3047;Alicante;4343.23;Devuelto
3048;Pamplona;4939.56;Entregado
3049;Vigo;3990.35;Pendiente
3050;Barcelona;3851.48;Retrasado
3051;Sevilla;2478.17;Cancelado
3052;Murcia;4492.91;En_Ruta
3053;Palma;-1654.63;En_Ruta
3054;Pamplona;1615.86;Devuelto
3055;Lugo;4491.55;Retrasado
3056;Córdoba;228.49;Entregado
3057;Móstoles;4046.9;En_Ruta
3058;Jaén;4533.42;Pendiente
3059;Lleida;4381.45;En_Almacén
3060;Badalona;4981.4;En_Almacén
3061;Murcia;36.11;Devuelto
3062;Valladolid;4118.0;En_Ruta
3063;Alicante;4139.63;Retrasado
3064;Cartagena;null;Pendiente
3065;Mérida;4129.4;Pendiente
3066;Málaga;611.79;Pendiente
3067;Cádiz;2745.0;Pendiente
3068;Huelva;1398.36;Retrasado
3069;Málaga;3132.35;Entregado
3070;Jaén;2193.85;Devuelto
3071;Fuenlabrada;1510.37;Entregado
3072;Badalona;155.2;En_Ruta
3073;Almería;4427.62;Entregado
3074;Jerez;671.71;Pendiente
3075;Burgos;3386.8;Cancelado
3076;Valencia;4616.0;Pendiente
3077;Lleida;1099.17;Devuelto
3078;Almería;4225.88;Pendiente
3079;Albacete;3661.67;Pendiente
3080;Elche;3823.71;En_Ruta
3081;Almería;1919.39;En_Ruta
3082;Mérida;1687.26;En_Ruta
3083;Sevilla;2232.33;Cancelado
3084;Santander;811.18;En_Almacén
3085;Ourense;3486.22;Retrasado
3086;Lugo;680.01;Cancelado
3087;Cuenca;156.16;En_Ruta
3088;Murcia;92.34;Pendiente
3089;Albacete;3005.48;En_Ruta
3090;Pamplona;1406.93;Entregado
3091;Madrid;4295.74;En_Ruta
3092;Elche;1010.3;En_Ruta
3093;Bilbao;2858.27;En_Almacén
3094;Oviedo;2529.95;Retrasado
3095;Málaga;1457.84;Devuelto
3096;Terrassa;399.2;Entregado
;;82.89;Pendiente
3098;Burgos;303.13;Cancelado
3099;Ourense;4919.62;Devuelto
3100;Salamanca;4444.91;Pendiente
3101;Segovia;2621.97;Devuelto
3102;Valladolid;48.42;En_Ruta
3103;Cádiz;253.65;En_Almacén
3104;Huelva;-3115.57;Devuelto
3105;Almería;3558.27;Devuelto
3106;Cartagena;587.95;Entregado
3107;León;4498.95;Entregado
3108;Pamplona;3690.9;Devuelto
3109;Jerez;2689.96;En_Ruta
3110;Valencia;2006.58;En_Almacén
3111;Las_Palmas;4038.66;En_Almacén
3112;Segovia;27.21;En_Ruta
3113;Valencia;4830.7;Cancelado
3114;Burgos;1355.23;Cancelado
3115;Vigo;240.76;Entregado
3116;Cádiz;2305.39;Pendiente
3117;Barcelona;2992.42;Entregado
3118;Sabadell;52.4;En_Ruta
3119;Palma;2718.52;Devuelto
3120;Palma;1081.16;En_Ruta
3121;Alicante;SENSOR_FAIL;Devuelto
3122;Albacete;1850.2;Pendiente
3123;Tarragona;4046.45;En_Ruta
3124;Vitoria;1494.42;Entregado
3125;Murcia;374.23;Cancelado
3126;Zaragoza;1910.34;Retrasado
3127;Zaragoza;1690.6;Entregado
3128;Ávila;2420.44;Devuelto
3129;Tarragona;4551.18;Devuelto
3130;Santander;1913.48;En_Ruta
3131;Hospitalet;4589.42;Entregado
3132;Santa_Cruz;481.03;Cancelado
3133;Vigo;4861.39;En_Ruta
3134;Salamanca;584.09;En_Almacén
3135;Huelva;3495.65;En_Almacén
3136;Pamplona;3352.97;Entregado
3137;Segovia;73.56;En_Almacén
3138;Cádiz;540.89;Pendiente
3139;Lugo;2865.5;Retrasado
3140;Elche;1092.29;Cancelado
3141;Tarragona;2361.4;En_Almacén
3142;Almería;4447.19;Cancelado
3143;Gijón;3917.78;Retrasado
3144;Toledo;4666.36;Retrasado
3145;Segovia;570.98;Cancelado
3146;Elche;1345.9;Entregado
3147;Elche;1201.85;Pendiente
3148;Lleida;185.05;Cancelado
3149;Albacete;2222.17;Retrasado
3150;Jaén;853.6;Cancelado
3151;Salamanca;1903.07;Cancelado
3152;Fuenlabrada;4546.56;Pendiente
3153;Palma;420.41;Retrasado
3154;Huelva;169.75;En_Almacén
3155;Elche;1801.18;En_Ruta
3156;Huelva;1685.46;Retrasado
3157;Oviedo;1903.57;En_Almacén
3158;Santa_Cruz;1420.77;En_Ruta
3159;Madrid;1555.19;Cancelado
3160;Lleida;886.16;Retrasado
3161;Huelva;3366.2;Entregado
3162;Lugo;3145.3;Pendiente
3163;Sevilla;1006.27;Devuelto
3164;Murcia;4312.03;En_Almacén
3165;Toledo;2464.89;Cancelado
3166;Salamanca;2910.15;Cancelado
3167;Jaén;4698.23;Devuelto
3168;Lleida;1946.03;Entregado
3169;Huelva;791.83;Devuelto
3170;Cuenca;2999.39;En_Ruta
3171;León;2072.35;Entregado
3172;Santa_Cruz;2872.66;Entregado
3173;Segovia;4660.96;Pendiente
3174;Cuenca;4496.94;Devuelto
3175;Zaragoza;1777.62;En_Ruta
3176;Zaragoza;2769.22;Retrasado
3177;Terrassa;4917.03;Entregado
3178;Cuenca;1638.26;Retrasado
3179;Segovia;1182.44;En_Almacén
3180;Terrassa;1685.77;Devuelto
3181;Móstoles;2076.3;Retrasado
3182;Vitoria;2705.16;En_Almacén
3183;Oviedo;2755.96;En_Ruta
3184;Leganés;3967.94;En_Almacén
3185;Vigo;411.04;En_Almacén
3186;Sevilla;1037.25;En_Almacén
3187;Salamanca;3484.26;Retrasado
3188;Palma;2426.18;En_Ruta
3189;Vigo;32.28;En_Ruta
3190;Alicante;1309.54;Devuelto
3191;Hospitalet;1803.4;Cancelado
3192;Cuenca;4719.46;Entregado
3193;Sabadell;2814.06;Pendiente
3194;Valladolid;2022.21;Retrasado
3195;Zaragoza;2058.38;En_Almacén
3196;Hospitalet;574.64;Cancelado
3197;Sabadell;2470.82;Cancelado
3198;Valladolid;988.6;En_Ruta
3199;Badalona;4271.02;Retrasado
3200;Zaragoza;462.08;En_Ruta
3201;Valladolid;1155.15;Retrasado
3202;Valladolid;SENSOR_FAIL;Cancelado
3203;Cuenca;3661.68;En_Almacén
3204;Bilbao;1244.49;Devuelto
3205;Salamanca;4425.89;En_Ruta
3206;Ávila;2483.23;Devuelto
3207;Ávila;3068.87;Pendiente;EXTRA_CAMPO
3208;Córdoba;3880.85;Cancelado
3209;Móstoles;1906.78;Pendiente
3210;Cuenca;3241.78;Pendiente
3211;Bilbao;2481.85;Entregado
3212;Pamplona;3428.97;En_Almacén
3213;Lleida;3271.64;En_Ruta
3214;Valladolid;4448.61;Devuelto
3215;Palma;3124.92;Devuelto
;;3103.82;En_Almacén
3217;Granada;3238.61;En_Almacén
3218;Las_Palmas;4857.7;Entregado
3219;Valladolid;-4751.64;Retrasado
3220;Santa_Cruz;1326.56;Retrasado
3221;;3021.02;Devuelto
3222;Badalona;251.63;Entregado
3223;Logroño;1089.11;En_Ruta
3224;Terrassa;4515.25;Entregado
3225;Jaén;408.4;Retrasado
3226;Vigo;2645.15;Cancelado
3227;Salamanca;569.71;Retrasado
3228;Toledo;2362.3;En_Ruta
3229;Málaga;OVERFLOW;En_Almacén
3230;Elche;1666.22;Entregado
3231;Cádiz;OVERFLOW;Entregado
3232;Salamanca;2499.41;En_Ruta;EXTRA_CAMPO
3233;Jerez;3148.26;Cancelado
3234;Ourense;2951.64;En_Almacén
3235;Terrassa;2610.23;Devuelto
3236;Fuenlabrada;4058.52;Cancelado
3237;Cuenca;2544.58;Pendiente
3238;Leganés;3416.87;Pendiente
3239;Albacete;2396.41;Retrasado
3240;Ávila;1992.35;En_Almacén
3241;Santander;1257.57;Pendiente
3242;Jaén;2061.51;Pendiente
3243;Pamplona;4877.67;En_Almacén
3244;Barcelona;239.9;En_Ruta
3245;Jaén;3684.24;Cancelado
3246;Cádiz;3172.99;Cancelado
3247;Almería;2684.03;Entregado
3248;Málaga;1462.45;Entregado
3249;;1137.9;Entregado
3250;Granada;2658.01;Entregado
3251;Segovia;2023.26;Retrasado
3252;Burgos;357.04;Retrasado
3253;Pamplona;4273.33;Devuelto
3254;Burgos;1520.26;Entregado
3255;Lugo;1907.92;En_Almacén
3256;Santander;1431.61;Retrasado
3257;Almería;709.81;Entregado
3258;Móstoles;2818.52;Devuelto
3259;Granada;4322.61;Devuelto
3260;Ourense;4816.17;Pendiente
3261;Valencia;33.92;En_Almacén
3262;Salamanca;4650.2;En_Almacén
3263;Zaragoza;SENSOR_FAIL;Devuelto
3264;Elche;2680.22;Cancelado
3265;Cuenca;3498.33;En_Ruta
3266;Pamplona;2573.18;En_Almacén
3267;Jaén;3358.52;En_Ruta
3268;Lleida;2104.1;En_Almacén
3269;Huelva;3731.0;Devuelto
3270;Burgos;1591.45;Cancelado;EXTRA_CAMPO
3271;Hospitalet;393.0;Retrasado
3272;Palma;4826.18;En_Almacén
3273;Segovia;833.67;Entregado
3274;Jaén;1535.56;Cancelado
3275;Leganés;2358.98;En_Ruta
3276;Madrid;4147.94;Retrasado
3277;Sabadell;1350.64;En_Ruta
3278;León;2358.4;En_Almacén
3279;Córdoba;2514.34;En_Ruta
3280;Huelva;1163.77;Pendiente
3281;Cuenca;4723.56;Pendiente
3282;Málaga;364.6;En_Almacén
3283;Burgos;2147.88;Devuelto
3284;Tarragona;191.47;Entregado
3285;Alicante;3865.36;Pendiente
3286;Albacete;3064.87;En_Almacén
3287;Salamanca;2811.67;Devuelto
3288;Hospitalet;2098.18;Cancelado
3289;Burgos;3382.01;En_Almacén
3290;Burgos;2173.36;Entregado
3291;Barcelona;4674.05;Pendiente
3292;Málaga;4717.84;Entregado
3293;Segovia;2939.6;Retrasado
3294;Jaén;1914.74;En_Almacén
3295;Oviedo;1823.1;En_Almacén
3296;Málaga;3410.89;Cancelado
3297;Córdoba;4897.34;En_Ruta
3298;Burgos;356.17;Devuelto
3299;Barcelona;4462.47;En_Ruta
3300;Elche;---;Pendiente
3301;Jerez;3203.97;En_Ruta
3302;Segovia;1736.97;Devuelto
3303;Palma;4799.63;Pendiente
3304;Sabadell;2302.11;Devuelto
3305;Zaragoza;1980.46;Cancelado
3306;Salamanca;4800.18;En_Ruta
3307;Gijón;1934.34;En_Almacén
3308;Hospitalet;3455.17;En_Almacén
3309;Valencia;1820.85;En_Almacén
3310;Córdoba;1733.38;Pendiente
3311;Fuenlabrada;2888.95;Cancelado
3312;Toledo;3103.32;Retrasado
3313;Almería;966.46;Pendiente
3314;Gijón;3122.96;En_Almacén
3315;Santa_Cruz;1869.45;Retrasado
3316;Leganés;488.71;Cancelado
3317;Las_Palmas;1042.42;Entregado
3318;Zaragoza;1985.59;Devuelto
3319;Almería;2177.63;Devuelto
3320;Vitoria;578.8;Pendiente
3321;Terrassa;2044.35;Cancelado
3322;Pamplona;3108.39;Devuelto
3323;Lleida;3661.68;Cancelado
3324;Lugo;1187.73;En_Ruta
3325;Oviedo;1091.34;Cancelado
3326;Jerez;1988.53;En_Almacén
3327;Barcelona;SENSOR_FAIL;Entregado
3328;Lleida;4770.25;Cancelado
3329;Fuenlabrada;4977.44;Entregado
3330;Barcelona;57.4;En_Ruta
3331;Cartagena;843.11;En_Ruta
3332;Sabadell;241.24;Cancelado
3333;Salamanca;3128.28;Devuelto
3334;Zaragoza;5.29;Pendiente
3335;Badalona;4056.62;Devuelto
3336;Sevilla;515.16;Entregado
3337;Vigo;1601.15;Retrasado
3338;Las_Palmas;3606.64;Entregado
3339;Sevilla;2669.52;Pendiente
3340;Jerez;N/A;En_Almacén
3341;Córdoba;488.0;Entregado
3342;Jerez;2777.07;En_Almacén
3343;Elche;4126.09;Pendiente
3344;Sabadell;2837.53;Pendiente
3345;Albacete;335.37;En_Almacén
3346;Valladolid;152.13;Entregado
3347;Terrassa;---;Cancelado
3348;;4828.92;En_Almacén
3349;Badalona;4650.02;Devuelto
3350;Zaragoza;1649.04;Pendiente
3351;Palma;3907.15;Retrasado
3352;Segovia;3004.72;En_Almacén
3353;Jaén;1005.75;En_Almacén
3354;;342.6;Pendiente
3355;Cádiz;3832.48;Devuelto
3356;Ávila;4932.32;Pendiente
3357;Palma;4069.92;Entregado
3358;Jaén;689.02;En_Almacén
3359;Cuenca;-2342.34;Devuelto
3360;Sevilla;3062.81;Entregado
3361;León;950.35;Cancelado
3362;Lugo;-1220.22;Cancelado
3363;Lleida;4791.13;Devuelto
3364;Logroño;473.96;Cancelado
3365;Leganés;3471.25;En_Almacén
3366;Mérida;452.8;Devuelto
3367;Huelva;1761.11;En_Ruta
;;4824.8;Cancelado
3369;Terrassa;4742.84;Retrasado
3370;Fuenlabrada;4410.64;Retrasado
3371;Valencia;4959.46;Retrasado
3372;Segovia;2420.0;Entregado
3373;Logroño;890.31;Retrasado
3374;Mérida;1331.4;Pendiente
3375;Pamplona;4183.03;Cancelado
3376;Zaragoza;4325.49;Entregado
3377;Cartagena;4785.54;En_Ruta
3378;Zaragoza;4711.38;Cancelado
3379;Lugo;2543.46;Pendiente
3380;;4079.59;En_Ruta
3381;Vigo;4604.53;Pendiente
3382;Santa_Cruz;1113.18;En_Almacén
3383;Palma;2387.43;Pendiente
3384;Lugo;1992.98;Retrasado
3385;Cádiz;??;En_Almacén
3386;Bilbao;1632.55;En_Almacén
3387;Palma;2258.28;En_Almacén
3388;Badajoz;4477.93;Entregado
3389;Alicante;189.1;En_Ruta
3390;Ourense;4517.86;Pendiente
3391;Granada;1212.9;Cancelado
3392;Lugo;4270.86;Devuelto
3393;Móstoles;2058.28;En_Ruta
3394;Elche;2352.98;Entregado
3395;Gijón;4728.61;Entregado
3396;Santa_Cruz;673.6;En_Ruta
3397;Ávila;4072.44;Pendiente
3398;Bilbao;421.18;En_Ruta
3399;Mérida;758.95;En_Almacén
3400;Granada;2813.51;En_Almacén
3401;Bilbao;3870.28;Pendiente
3402;Pamplona;2313.47;Pendiente
3403;Mérida;4858.57;En_Almacén
3404;Cádiz;1208.31;Devuelto
3405;León;1843.89;En_Almacén
3406;Fuenlabrada;2057.8;Retrasado
3407;Barcelona;OVERFLOW;Devuelto
3408;Ourense;2630.27;En_Almacén
3409;Jerez;2753.34;Devuelto
3410;Huelva;2111.46;En_Almacén
3411;Móstoles;4060.4;En_Ruta
3412;Terrassa;4312.72;En_Ruta
3413;Móstoles;1248.87;En_Almacén
3414;Palma;1461.6;Retrasado
3415;Elche;-4686.58;Entregado
3416;Murcia;202.17;En_Ruta
3417;Vitoria;2317.53;En_Ruta
3418;Terrassa;1843.35;En_Ruta
3419;Málaga;167.09;Entregado
3420;Oviedo;746.05;Retrasado
3421;Vitoria;-198.35;Pendiente
3422;Ourense;4437.9;En_Ruta
3423;Córdoba;661.37;Retrasado
3424;Alicante;4292.29;Entregado
3425;Jaén;216.91;Cancelado
3426;Logroño;63.53;Entregado
3427;Bilbao;1403.48;En_Almacén
3428;Toledo;4370.91;Devuelto
3429;Gijón;1373.39;Retrasado
3430;Lleida;1616.17;Pendiente
3431;Málaga;3146.52;Pendiente
3432;Málaga;2982.49;Entregado
3433;Badajoz;4771.59;Pendiente
3434;;2027.53;Entregado
3435;Cádiz;869.95;Devuelto
3436;Alicante;4296.25;Devuelto
3437;Gijón;1745.83;Devuelto
3438;Segovia;4764.94;En_Almacén
3439;Elche;1922.31;Pendiente
3440;Sevilla;542.08;Devuelto
3441;Badalona;2269.33;Pendiente
3442;León;4638.01;Devuelto
3443;Salamanca;3322.5;Pendiente
3444;Santander;3598.4;Devuelto
3445;Valencia;2324.03;Cancelado
3446;Salamanca;1061.11;Devuelto
3447;Valladolid;2355.54;Entregado
3448;Madrid;1476.72;En_Ruta
3449;Santander;3321.88;En_Ruta
3450;Almería;1536.05;En_Almacén
3451;Leganés;4843.75;Pendiente
3452;Cartagena;118.48;En_Almacén
3453;Ourense;2917.93;Pendiente
3454;Badajoz;??;Entregado
3455;Toledo;728.89;Pendiente
3456;Logroño;3645.98;Cancelado
3457;Cádiz;3136.28;Retrasado
3458;Las_Palmas;3402.93;Devuelto
3459;Albacete;2323.33;Pendiente
3460;Gijón;479.91;Retrasado
3461;Segovia;4629.14;En_Ruta
3462;Terrassa;1602.14;Devuelto
3463;Jaén;112.28;En_Ruta
3464;Granada;1445.24;En_Ruta
3465;Málaga;2346.74;En_Ruta
3466;Barcelona;---;Retrasado
3467;Segovia;3405.13;En_Almacén
3468;Las_Palmas;N/A;En_Ruta
3469;León;3434.34;Entregado
3470;Elche;581.49;Retrasado
3471;Logroño;1263.56;Devuelto
3472;Albacete;1928.19;Retrasado
3473;Ourense;2463.74;Devuelto
3474;Logroño;3030.23;En_Almacén
3475;Jerez;4320.0;Retrasado
3476;Murcia;3570.28;En_Ruta
3477;Móstoles;727.04;Devuelto
3478;Sabadell;1886.63;En_Ruta
3479;Logroño;1893.23;Retrasado
3480;Ávila;354.03;Retrasado
3481;Cádiz;3816.35;En_Almacén
3482;Santander;896.62;En_Almacén
3483;Albacete;3670.02;En_Ruta
3484;Alicante;640.22;En_Ruta
3485;Murcia;2252.92;Entregado
3486;Móstoles;2067.85;Devuelto
3487;Tarragona;4746.18;En_Ruta
3488;Tarragona;1994.69;En_Ruta
3489;Leganés;4607.77;Devuelto
3490;Alicante;316.96;En_Almacén
3491;Santander;3959.26;En_Almacén
3492;Lugo;281.75;Devuelto
3493;Móstoles;1916.66;Pendiente
3494;Santa_Cruz;844.0;En_Ruta
3495;Barcelona;2560.64;Retrasado
3496;Murcia;3668.1;Retrasado
3497;Lugo;1926.06;En_Almacén
3498;Barcelona;1840.37;En_Almacén
3499;Hospitalet;4337.57;Entregado
3500;Barcelona;4143.08;En_Almacén
3501;Hospitalet;637.92;Entregado
3502;Pamplona;4628.83;Retrasado
3503;Granada;3983.73;Retrasado
3504;Logroño;3545.24;Cancelado
3505;Gijón;466.84;En_Almacén
3506;Jerez;3261.8;Entregado
3507;;2551.69;Entregado
3508;Vitoria;3476.5;En_Ruta
3509;Santander;2492.43;En_Almacén
3510;Jaén;774.99;Entregado
3511;Sabadell;1806.67;Retrasado
3512;Jaén;616.07;Cancelado
3513;Jaén;4715.05;Pendiente
3514;Pamplona;257.29;Pendiente
3515;Cartagena;1838.45;Pendiente
3516;Tarragona;4118.92;Entregado
3517;Lleida;1451.29;Retrasado
3518;Granada;2201.75;Cancelado
3519;Terrassa;3297.8;En_Ruta
3520;Albacete;3565.46;En_Ruta
3521;Pamplona;3405.9;Retrasado
3522;;1944.53;Cancelado
3523;Mérida;1610.87;En_Almacén
3524;;2888.92;Devuelto
3525;Málaga;4912.7;Devuelto
3526;Vigo;3841.51;Cancelado
3527;León;1164.03;Pendiente
3528;Salamanca;3292.18;Cancelado
3529;Ourense;2152.9;Devuelto
3530;Córdoba;2235.73;Entregado
3531;Móstoles;4365.26;Retrasado
3532;Móstoles;2019.69;En_Ruta
3533;Leganés;414.54;Devuelto
3534;Toledo;2629.81;Entregado
3535;Terrassa;240.14;Devuelto
3536;Vitoria;3851.47;En_Ruta
3537;Ávila;4900.78;En_Almacén
3538;Toledo;1405.98;Pendiente
3539;Jaén;3988.71;Cancelado
3540;Cuenca;943.55;Entregado
3541;Badajoz;200.75;Pendiente
3542;Santa_Cruz;2784.03;Cancelado
3543;Tarragona;3430.9;Pendiente
3544;Palma;4377.24;Cancelado
3545;Sabadell;N/A;Pendiente
3546;;3776.54;Devuelto
3547;Ávila;2127.73;Pendiente
3548;Ourense;null;Retrasado
3549;Bilbao;4556.5;Retrasado
3550;León;1694.61;Pendiente
3551;;1294.3;Retrasado
3552;Jerez;4492.36;Cancelado
3553;Las_Palmas;3373.05;Pendiente
3554;Lleida;3443.44;Cancelado
3555;Tarragona;2041.92;Entregado
3556;Almería;3775.93;Entregado
3557;Sevilla;1974.62;Entregado
3558;Las_Palmas;4272.57;En_Ruta
3559;Alicante;3775.73;En_Ruta
3560;Córdoba;2919.22;En_Almacén
3561;Móstoles;OVERFLOW;Pendiente
3562;Sevilla;4078.82;Retrasado
3563;Ávila;279.66;Entregado
3564;Sabadell;3302.15;Pendiente
3565;Elche;4992.8;Retrasado
3566;Granada;4447.02;Entregado
3567;;4511.71;Retrasado
3568;Vigo;2519.59;Cancelado
3569;Terrassa;4352.45;En_Almacén
3570;Granada;365.41;Cancelado
3571;;1629.62;Entregado
3572;Lugo;3950.08;Entregado
3573;Ávila;1383.0;En_Almacén
3574;Alicante;4795.66;Devuelto
3575;Santa_Cruz;602.6;En_Almacén
3576;Granada;4356.66;Pendiente;EXTRA_CAMPO
3577;Albacete;1733.41;En_Almacén
3578;Valencia;2786.07;Pendiente
3579;Badalona;4402.79;Retrasado
3580;Mérida;3675.12;Devuelto
3581;Almería;3823.96;Retrasado
3582;Segovia;650.11;En_Ruta
3583;Almería;2696.99;En_Almacén
3584;Vitoria;1190.48;En_Ruta
3585;Fuenlabrada;-1623.52;Entregado
3586;Murcia;3656.02;En_Almacén
3587;Gijón;3014.42;En_Almacén
3588;Las_Palmas;N/A;En_Ruta
3589;Santander;3358.49;Devuelto
3590;Jaén;226.51;Pendiente
3591;Albacete;3530.63;Entregado
3592;Lleida;1339.79;En_Almacén
3593;Terrassa;1779.16;Retrasado
;;3644.7;En_Almacén
3595;Oviedo;1788.91;Pendiente
3596;Vitoria;3976.56;Retrasado
3597;Ávila;3907.72;Entregado
3598;Tarragona;596.81;Devuelto
3599;Gijón;4487.0;En_Ruta
3600;Vitoria;1602.63;Devuelto
3601;Alicante;825.33;Cancelado
3602;Segovia;1397.28;Devuelto
3603;;1957.11;Entregado
3604;Albacete;null;Entregado
3605;Burgos;248.05;Retrasado
3606;Alicante;300.07;Cancelado
3607;Móstoles;4052.97;En_Almacén
3608;Vitoria;510.41;En_Almacén
3609;Valencia;4239.56;Pendiente
3610;Huelva;730.08;En_Ruta
;;1082.41;Retrasado
3612;Badajoz;3229.07;Retrasado
3613;Valencia;1793.42;Entregado
3614;Móstoles;473.98;Pendiente
3615;Terrassa;3500.59;Devuelto
3616;León;2876.37;Entregado
3617;Valladolid;208.58;Retrasado
3618;Murcia;1398.18;En_Ruta
3619;León;1928.69;En_Almacén
3620;Murcia;4988.17;En_Ruta
3621;Córdoba;4422.41;Devuelto
3622;Lleida;4350.36;Pendiente
3623;Huelva;1163.91;Entregado
3624;Oviedo;1692.11;Cancelado
3625;Badalona;4072.77;En_Ruta
3626;Elche;702.35;En_Ruta
3627;Valencia;3008.67;Pendiente
3628;Barcelona;3972.02;Cancelado
3629;Terrassa;4399.66;En_Almacén
3630;Córdoba;3431.66;Retrasado
3631;Palma;3520.64;Devuelto
3632;Logroño;757.99;En_Almacén
3633;Cuenca;4108.53;Retrasado
3634;Vitoria;3464.48;Retrasado
3635;Barcelona;2767.95;Retrasado
3636;Elche;4561.15;Cancelado
3637;Sabadell;2051.61;En_Ruta
3638;Vigo;3872.79;Pendiente
3639;Móstoles;4883.25;Entregado
3640;Santander;1082.14;Cancelado
3641;Almería;300.05;Devuelto
3642;Lleida;349.99;Retrasado
3643;Granada;3441.65;En_Almacén
3644;Badalona;2620.6;En_Almacén
3645;Almería;1552.58;Pendiente
3646;Tarragona;1904.35;Retrasado
3647;Las_Palmas;226.84;Retrasado
